study,sref,treatment,mid,hid,ts,tid,uid,investment,ttype,netsales,longs,shorts,numshares,mprice,price
7,(42),m3,95,2,2016nov08 05:38:36.040,43701,83,-3,1,0,,,0,0,.16926421
7,(42),m3,95,3,2016nov08 05:38:36.040,43701,83,-3,1,0,,,0,0,.16926421
7,(42),m3,95,1,2016nov08 05:38:36.040,43701,83,-3,1,136.30061,,,4.5708756,.65632939,.66147161
7,(42),m3,95,1,2016nov08 06:20:27.017,43737,157,-10,1,151.05597,,,14.755359,.67771989,.69368684
7,(42),m3,95,3,2016nov08 06:20:27.017,43737,157,-10,1,0,,,0,0,.15315659
7,(42),m3,95,2,2016nov08 06:20:27.017,43737,157,-10,1,0,,,0,0,.15315659
7,(42),m3,95,2,2016nov08 06:20:43.193,43738,157,-5,1,28.875343,,,28.875343,.17315811,.19445764
7,(42),m3,95,1,2016nov08 06:20:43.193,43738,157,-5,1,151.05597,,,0,0,.65985531
7,(42),m3,95,3,2016nov08 06:20:43.193,43738,157,-5,1,0,,,0,0,.14568706
7,(42),m3,95,2,2016nov08 07:08:02.973,43775,89,-10,1,72.108261,,,43.232922,.23130521,.27111512
7,(42),m3,95,3,2016nov08 07:08:02.973,43775,89,-10,1,0,,,0,0,.13182311
7,(42),m3,95,1,2016nov08 07:08:02.973,43775,89,-10,1,151.05597,,,0,0,.59706175
7,(42),m3,95,1,2016nov08 07:16:50.723,43805,106,-5,1,159.29433,,,8.2383623,.60691673,.61671329
7,(42),m3,95,3,2016nov08 07:16:50.723,43805,106,-5,1,0,,,0,0,.12539402
7,(42),m3,95,2,2016nov08 07:16:50.723,43805,106,-5,1,72.108261,,,0,0,.2578927
7,(42),m3,95,3,2016nov08 07:20:07.687,43817,73,-2,1,0,,,0,0,.12291104
7,(42),m3,95,2,2016nov08 07:20:07.687,43817,73,-2,1,72.108261,,,0,0,.25278607
7,(42),m3,95,1,2016nov08 07:20:07.687,43817,73,-2,1,162.51747,,,3.223139,.62051308,.62430286
7,(42),m3,95,2,2016nov08 07:20:12.523,43818,73,-1,1,76.007019,,,3.8987617,.25649169,.26022094
7,(42),m3,95,1,2016nov08 07:20:12.523,43818,73,-1,1,162.51747,,,0,0,.61809093
7,(42),m3,95,3,2016nov08 07:20:12.523,43818,73,-1,1,0,,,0,0,.12168805
7,(42),m3,95,1,2016nov08 08:12:52.133,43836,136,-5,1,162.51747,,,0,0,.58794636
7,(42),m3,95,3,2016nov08 08:12:52.133,43836,136,-5,1,0,,,0,0,.11575327
7,(42),m3,95,2,2016nov08 08:12:52.133,43836,136,-5,1,93.991295,,,17.984274,.27802068,.29630044
7,(42),m3,95,3,2016nov08 08:41:02.703,43858,87,-5,1,0,,,0,0,.11010791
7,(42),m3,95,1,2016nov08 08:41:02.703,43858,87,-5,1,162.51747,,,0,0,.55927181
7,(42),m3,95,2,2016nov08 08:41:02.703,43858,87,-5,1,109.95095,,,15.959657,.31328994,.33062023
7,(42),m3,95,2,2016nov08 10:30:39.930,43865,122,-12,1,109.95095,,,0,0,.29323384
7,(42),m3,95,3,2016nov08 10:30:39.930,43865,122,-12,1,0,,,0,0,.097656965
7,(42),m3,95,1,2016nov08 10:30:39.930,43865,122,-12,1,183.05367,,,20.536192,.58433425,.60910916
7,(42),m3,95,1,2016nov08 14:19:44.310,43915,132,-5,1,183.05367,,,0,0,.57940263
7,(42),m3,95,3,2016nov08 14:19:44.310,43915,132,-5,1,0,,,0,0,.092894174
7,(42),m3,95,2,2016nov08 14:19:44.310,43915,132,-5,1,126.06476,,,16.113804,.31029296,.32770327
7,(42),m3,95,1,2016nov08 14:46:25.277,43930,146,-10,1,199.73352,,,16.67985,.59952581,.61942768
7,(42),m3,95,2,2016nov08 14:46:25.277,43930,146,-10,1,126.06476,,,0,0,.29651812
7,(42),m3,95,3,2016nov08 14:46:25.277,43930,146,-10,1,0,,,0,0,.084054112
7,(42),m3,95,3,2016nov08 15:10:50.803,43943,107,-20,1,0,,,0,0,.068817697
7,(42),m3,95,1,2016nov08 15:10:50.803,43943,107,-20,1,230.29292,,,30.559406,.65446299,.6884138
7,(42),m3,95,2,2016nov08 15:10:50.803,43943,107,-20,1,126.06476,,,0,0,.24276854
7,(42),m3,95,1,2016nov08 15:14:37.313,43954,150,-10,1,244.50995,,,14.217026,.70338202,.7180652
7,(42),m3,95,2,2016nov08 15:14:37.313,43954,150,-10,1,126.06476,,,0,0,.21966602
7,(42),m3,95,3,2016nov08 15:14:37.313,43954,150,-10,1,0,,,0,0,.062268816
7,(42),m3,95,3,2016nov08 16:24:07.257,43956,89,-8.0200005,-1,0,,,0,0,.067468494
7,(42),m3,95,1,2016nov08 16:24:07.257,43956,89,-8.0200005,-1,244.50995,,,0,0,.77802634
7,(42),m3,95,2,2016nov08 16:24:07.257,43956,89,-8.0200005,-1,82.856697,,,-43.208061,-.18561353,.15450519
7,(42),m3,95,1,2016nov08 16:24:42.483,43957,89,-5,1,250.8918,,,6.3818479,.78347212,.7888521
7,(42),m3,95,2,2016nov08 16:24:42.483,43957,89,-5,1,82.856697,,,0,0,.1469699
7,(42),m3,95,3,2016nov08 16:24:42.483,43957,89,-5,1,0,,,0,0,.06417802
7,(42),m3,95,2,2016nov08 17:03:30.157,43981,69,-2,1,95.735786,,,12.879088,.1552905,.16386102
7,(42),m3,95,3,2016nov08 17:03:30.157,43981,69,-2,1,0,,,0,0,.062907211
7,(42),m3,95,1,2016nov08 17:03:30.157,43981,69,-2,1,250.8918,,,0,0,.77323174
7,(42),m3,95,3,2016nov08 18:43:47.203,44023,109,-3,1,39.48209,,,39.48209,.075983822,.090602495
7,(42),m3,95,2,2016nov08 18:43:47.203,44023,109,-3,1,95.735786,,,0,0,.1590182
7,(42),m3,95,1,2016nov08 18:43:47.203,44023,109,-3,1,250.8918,,,0,0,.75037932
7,(42),m3,95,2,2016nov08 19:34:24.007,44036,93,-3,-1,95.735786,,,0,0,.16386102
7,(42),m3,95,1,2016nov08 19:34:24.007,44036,93,-3,-1,246.87354,,,-4.0182652,-.74659085,.74277723
7,(42),m3,95,3,2016nov08 19:34:24.007,44036,93,-3,-1,39.48209,,,0,0,.093361743
7,(42),m3,95,1,2016nov08 20:20:52.010,44064,156,-6,1,254.87016,,,7.9966264,.75031638,.75775671
7,(42),m3,95,2,2016nov08 20:20:52.010,44064,156,-6,1,95.735786,,,0,0,.15431851
7,(42),m3,95,3,2016nov08 20:20:52.010,44064,156,-6,1,39.48209,,,0,0,.087924786
7,(42),m3,95,2,2016nov08 20:28:27.123,44069,110,-20,1,95.735786,,,0,0,.12634529
7,(42),m3,95,3,2016nov08 20:28:27.123,44069,110,-20,1,39.48209,,,0,0,.071986713
7,(42),m3,95,1,2016nov08 20:28:27.123,44069,110,-20,1,280.50339,,,25.633215,.78023767,.80166799
7,(42),m3,95,2,2016nov08 23:16:21.370,44128,61,-20,1,95.735786,,,0,0,.10344278
7,(42),m3,95,3,2016nov08 23:16:21.370,44128,61,-20,1,39.48209,,,0,0,.05893774
7,(42),m3,95,1,2016nov08 23:16:21.370,44128,61,-20,1,304.89032,,,24.38694,.8201111,.83761948
7,(42),m3,95,1,2016nov08 23:55:48.543,44137,110,-7.5799999,1,313.87555,,,8.9852238,.84360725,.849473
7,(42),m3,95,3,2016nov08 23:55:48.543,44137,110,-7.5799999,1,39.48209,,,0,0,.054635372
7,(42),m3,95,2,2016nov08 23:55:48.543,44137,110,-7.5799999,1,95.735786,,,0,0,.09589161
7,(42),m3,95,2,2016nov09 04:44:21.280,44177,86,-1,1,95.735786,,,0,0,.094937466
7,(42),m3,95,3,2016nov09 04:44:21.280,44177,86,-1,1,56.367706,,,16.885616,.059222002,.064041905
7,(42),m3,95,1,2016nov09 04:44:21.280,44177,86,-1,1,313.87555,,,0,0,.84102058
7,(42),m3,95,3,2016nov09 04:50:21.967,44190,86,-5,1,56.367706,,,0,0,.060918543
7,(42),m3,95,1,2016nov09 04:50:21.967,44190,86,-5,1,313.87555,,,0,0,.80000353
7,(42),m3,95,2,2016nov09 04:50:21.967,44190,86,-5,1,138.91736,,,43.181568,.11579014,.1390779
7,(42),m3,95,2,2016nov09 04:52:22.523,44196,93,-6,-1,138.91736,,,0,0,.14767802
7,(42),m3,95,3,2016nov09 04:52:22.523,44196,93,-6,-1,56.367706,,,0,0,.064685546
7,(42),m3,95,1,2016nov09 04:52:22.523,44196,93,-6,-1,306.3176,,,-7.5579538,-.79386568,.78763646
7,(42),m3,95,1,2016nov09 04:52:30.747,44197,93,-3,-1,302.4931,,,-3.824508,-.78441465,.781169
7,(42),m3,95,2,2016nov09 04:52:30.747,44197,93,-3,-1,138.91736,,,0,0,.15217546
7,(42),m3,95,3,2016nov09 04:52:30.747,44197,93,-3,-1,56.367706,,,0,0,.066655509
7,(42),m3,95,3,2016nov09 04:52:43.617,44198,93,-4,1,56.367706,,,0,0,.064041905
7,(42),m3,95,2,2016nov09 04:52:43.617,44198,93,-4,1,162.67583,,,23.758469,.16836102,.18541913
7,(42),m3,95,1,2016nov09 04:52:43.617,44198,93,-4,1,302.4931,,,0,0,.75053895
7,(42),m3,95,2,2016nov09 05:04:21.030,44224,93,-4,1,162.67583,,,0,0,.17814873
7,(42),m3,95,1,2016nov09 05:04:21.030,44224,93,-4,1,302.4931,,,0,0,.72110987
7,(42),m3,95,3,2016nov09 05:04:21.030,44224,93,-4,1,105.66957,,,49.301868,.081132829,.10074134
7,(42),m3,95,3,2016nov09 05:47:26.917,44230,110,-23.700001,-1,105.66957,,,0,0,.12768373
7,(42),m3,95,1,2016nov09 05:47:26.917,44230,110,-23.700001,-1,267.87485,,,-34.618248,-.68461007,.64652318
7,(42),m3,95,2,2016nov09 05:47:26.917,44230,110,-23.700001,-1,162.67583,,,0,0,.22579305
7,(42),m3,95,3,2016nov09 18:17:24.630,44272,93,-4,-1,105.66957,,,0,0,.13289461
7,(42),m3,95,1,2016nov09 18:17:24.630,44272,93,-4,-1,267.87485,,,0,0,.67290831
7,(42),m3,95,2,2016nov09 18:17:24.630,44272,93,-4,-1,143.60129,,,-19.074541,-.20970361,.19419709
7,(42),m3,95,2,2016nov09 18:18:12.523,44273,93,-3,-1,143.60129,,,0,0,.20011127
7,(42),m3,95,1,2016nov09 18:18:12.523,44273,93,-3,-1,267.87485,,,0,0,.6934014
7,(42),m3,95,3,2016nov09 18:18:12.523,44273,93,-3,-1,80.516518,,,-25.153055,-.1192698,.10648732
7,(42),m3,95,2,2016nov09 21:15:07.167,44296,136,-3,-1,127.62077,,,-15.980517,-.18772858,.17575103
7,(42),m3,95,1,2016nov09 21:15:07.167,44296,136,-3,-1,267.87485,,,0,0,.71451861
7,(42),m3,95,3,2016nov09 21:15:07.167,44296,136,-3,-1,80.516518,,,0,0,.10973033
7,(42),m3,95,1,2016nov10 00:02:15.317,44321,143,-8,1,278.90045,,,11.025603,.72558385,.73646754
7,(42),m3,95,2,2016nov10 00:02:15.317,44321,143,-8,1,127.62077,,,0,0,.16223863
7,(42),m3,95,3,2016nov10 00:02:15.317,44321,143,-8,1,80.516518,,,0,0,.10129385
7,(42),m3,95,3,2016nov10 14:08:53.843,44338,160,-5,1,80.516518,,,0,0,.096353687
7,(42),m3,95,2,2016nov10 14:08:53.843,44338,160,-5,1,127.62077,,,0,0,.15432616
7,(42),m3,95,1,2016nov10 14:08:53.843,44338,160,-5,1,285.63058,,,6.730123,.74292845,.74932015
7,(42),m3,95,3,2016nov10 16:07:55.977,44359,140,-10,1,154.30511,,,73.788589,.13552231,.18234701
7,(42),m3,95,1,2016nov10 16:07:55.977,44359,140,-10,1,285.63058,,,0,0,.67801285
7,(42),m3,95,2,2016nov10 16:07:55.977,44359,140,-10,1,127.62077,,,0,0,.13964006
7,(42),m3,95,1,2016nov10 20:53:30.720,44362,89,-7.4400001,1,296.41891,,,10.788316,.68963498,.70109928
7,(42),m3,95,3,2016nov10 20:53:30.720,44362,89,-7.4400001,1,154.30511,,,0,0,.1692728
7,(42),m3,95,2,2016nov10 20:53:30.720,44362,89,-7.4400001,1,127.62077,,,0,0,.12962791
7,(42),m3,95,2,2016nov10 21:00:30.140,44363,89,-3,-1,127.62077,,,0,0,.13357566
7,(42),m3,95,3,2016nov10 21:00:30.140,44363,89,-3,-1,154.30511,,,0,0,.1744279
7,(42),m3,95,1,2016nov10 21:00:30.140,44363,89,-3,-1,292.11203,,,-4.3068776,-.69656032,.6919964
7,(42),m3,95,2,2016nov10 21:25:40.237,44373,89,-3.8099999,1,127.62077,,,0,0,.12858218
7,(42),m3,95,1,2016nov10 21:25:40.237,44373,89,-3.8099999,1,297.57224,,,5.4602189,.69777423,.70351058
7,(42),m3,95,3,2016nov10 21:25:40.237,44373,89,-3.8099999,1,154.30511,,,0,0,.16790725
7,(42),m3,95,1,2016nov10 22:16:52.937,44384,96,-10,1,311.50446,,,13.932231,.71776015,.73172528
7,(42),m3,95,2,2016nov10 22:16:52.937,44384,96,-10,1,127.62077,,,0,0,.11634597
7,(42),m3,95,3,2016nov10 22:16:52.937,44384,96,-10,1,154.30511,,,0,0,.15192875
7,(42),m3,95,1,2016nov10 22:31:54.550,44416,134,-3,1,311.50446,,,0,0,.71009952
7,(42),m3,95,3,2016nov10 22:31:54.550,44416,134,-3,1,154.30511,,,0,0,.14743859
7,(42),m3,95,2,2016nov10 22:31:54.550,44416,134,-3,1,150.8714,,,23.250624,.1290288,.1424619
7,(42),m3,95,1,2016nov10 22:32:02.960,44417,134,-2.5,1,315.00739,,,3.5029378,.71368665,.71725714
7,(42),m3,95,3,2016nov10 22:32:02.960,44417,134,-2.5,1,154.30511,,,0,0,.14379832
7,(42),m3,95,2,2016nov10 22:32:02.960,44417,134,-2.5,1,150.8714,,,0,0,.13894451
7,(42),m3,95,1,2016nov11 03:51:57.140,44469,76,-3,1,319.16568,,,4.1583042,.72144794,.72561347
7,(42),m3,95,3,2016nov11 03:51:57.140,44469,76,-3,1,154.30511,,,0,0,.13954844
7,(42),m3,95,2,2016nov11 03:51:57.140,44469,76,-3,1,150.8714,,,0,0,.13483807
7,(42),m3,95,3,2016nov11 04:37:24.300,44491,145,-10,1,154.30511,,,0,0,.12626864
7,(42),m3,95,2,2016nov11 04:37:24.300,44491,145,-10,1,208.53159,,,57.660183,.17342991,.21716915
7,(42),m3,95,1,2016nov11 04:37:24.300,44491,145,-10,1,319.16568,,,0,0,.65656221
7,(42),m3,95,3,2016nov11 05:32:20.113,44496,93,-1,-1,154.30511,,,0,0,.12753765
7,(42),m3,95,1,2016nov11 05:32:20.113,44496,93,-1,-1,319.16568,,,0,0,.66316074
7,(42),m3,95,2,2016nov11 05:32:20.113,44496,93,-1,-1,203.84155,,,-4.6900382,-.21321788,.20930155
7,(42),m3,95,1,2016nov11 08:42:34.103,44520,138,-5,1,326.6127,,,7.4470148,.67140996,.67958862
7,(42),m3,95,2,2016nov11 08:42:34.103,44520,138,-5,1,203.84155,,,0,0,.19909377
7,(42),m3,95,3,2016nov11 08:42:34.103,44520,138,-5,1,154.30511,,,0,0,.12131757
7,(42),m3,95,2,2016nov11 22:44:44.313,44574,65,-10,1,246.25377,,,42.412212,.23578115,.27531016
7,(42),m3,95,3,2016nov11 22:44:44.313,44574,65,-10,1,154.30511,,,0,0,.10977267
7,(42),m3,95,1,2016nov11 22:44:44.313,44574,65,-10,1,326.6127,,,0,0,.61491722
7,(42),m3,95,1,2016nov12 03:54:29.040,44603,90,-2,1,326.6127,,,0,0,.60274106
7,(42),m3,95,2,2016nov12 03:54:29.040,44603,90,-2,1,246.25377,,,0,0,.26985866
7,(42),m3,95,3,2016nov12 03:54:29.040,44603,90,-2,1,171.1974,,,16.892292,.1183972,.12740035
7,(42),m3,95,1,2016nov12 03:54:35.047,44604,90,-1,1,326.6127,,,0,0,.59674364
7,(42),m3,95,2,2016nov12 03:54:35.047,44604,90,-1,1,249.91032,,,3.6565549,.27348146,.27712366
7,(42),m3,95,3,2016nov12 03:54:35.047,44604,90,-1,1,171.1974,,,0,0,.1261327
7,(42),m3,95,1,2016nov12 04:02:02.627,44632,90,-3,1,326.6127,,,0,0,.57910722
7,(42),m3,95,3,2016nov12 04:02:02.627,44632,90,-3,1,192.82527,,,21.627867,.13870993,.15195937
7,(42),m3,95,2,2016nov12 04:02:02.627,44632,90,-3,1,249.91032,,,0,0,.26893342
7,(42),m3,95,1,2016nov12 05:50:39.870,44641,64,-3,1,331.73795,,,5.1252561,.58533663,.59154642
7,(42),m3,95,2,2016nov12 05:50:39.870,44641,64,-3,1,249.91032,,,0,0,.26098529
7,(42),m3,95,3,2016nov12 05:50:39.870,44641,64,-3,1,192.82527,,,0,0,.14746833
7,(42),m3,95,3,2016nov12 05:50:44.940,44642,64,-2,1,192.82527,,,0,0,.14454825
7,(42),m3,95,2,2016nov12 05:50:44.940,44642,64,-2,1,257.36578,,,7.4554577,.26825985,.2756187
7,(42),m3,95,1,2016nov12 05:50:44.940,44642,64,-2,1,331.73795,,,0,0,.57983303
7,(42),m3,95,3,2016nov13 09:35:59.750,44662,99,-1,1,192.82527,,,0,0,.14310998
7,(42),m3,95,2,2016nov13 09:35:59.750,44662,99,-1,1,260.94727,,,3.5814896,.27921343,.28282645
7,(42),m3,95,1,2016nov13 09:35:59.750,44662,99,-1,1,331.73795,,,0,0,.5740636
7,(42),m3,95,3,2016nov14 00:20:45.227,44674,89,-5,1,192.82527,,,0,0,.13613041
7,(42),m3,95,2,2016nov14 00:20:45.227,44674,89,-5,1,260.94727,,,0,0,.26903281
7,(42),m3,95,1,2016nov14 00:20:45.227,44674,89,-5,1,340.29263,,,8.5546808,.58447534,.59483677
7,(42),m3,95,2,2016nov14 19:36:05.003,44711,79,-20,1,260.94727,,,0,0,.22026543
7,(42),m3,95,1,2016nov14 19:36:05.003,44711,79,-20,1,371.93472,,,31.642086,.63206959,.66828042
7,(42),m3,95,3,2016nov14 19:36:05.003,44711,79,-20,1,192.82527,,,0,0,.11145415
7,(42),m3,95,3,2016nov14 19:42:49.763,44715,79,-10,1,192.82527,,,0,0,.10084789
7,(42),m3,95,1,2016nov14 19:42:49.763,44715,79,-10,1,371.93472,,,0,0,.60468513
7,(42),m3,95,2,2016nov14 19:42:49.763,44715,79,-10,1,299.98062,,,39.03336,.2561911,.29446697
7,(42),m3,95,3,2016nov14 23:28:02.263,44728,137,-5.79,-1,192.82527,,,0,0,.10685934
7,(42),m3,95,1,2016nov14 23:28:02.263,44728,137,-5.79,-1,362.1698,,,-9.7649231,-.5929386,.58112079
7,(42),m3,95,2,2016nov14 23:28:02.263,44728,137,-5.79,-1,299.98062,,,0,0,.31201985
7,(42),m3,95,1,2016nov15 03:17:04.797,44748,96,-1,-1,360.44272,,,-1.7270671,-.57901627,.57691091
7,(42),m3,95,2,2016nov15 03:17:04.797,44748,96,-1,-1,299.98062,,,0,0,.31515574
7,(42),m3,95,3,2016nov15 03:17:04.797,44748,96,-1,-1,192.82527,,,0,0,.10793331
7,(42),m3,95,2,2016nov15 03:17:11.473,44749,96,-1,1,303.11978,,,3.1391644,.3185561,.32197008
7,(42),m3,95,1,2016nov15 03:17:11.473,44749,96,-1,1,360.44272,,,0,0,.57117057
7,(42),m3,95,3,2016nov15 03:17:11.473,44749,96,-1,1,192.82527,,,0,0,.10685936
7,(42),m3,95,1,2016nov15 05:04:02.077,44765,114,-5,1,360.44272,,,0,0,.54331428
7,(42),m3,95,3,2016nov15 05:04:02.077,44765,114,-5,1,192.82527,,,0,0,.10164776
7,(42),m3,95,2,2016nov15 05:04:02.077,44765,114,-5,1,317.89639,,,14.776617,.33837244,.35503799
7,(42),m3,95,3,2016nov15 06:12:22.847,44770,113,-1,1,202.25374,,,9.4284697,.10606175,.11058652
7,(42),m3,95,1,2016nov15 06:12:22.847,44770,113,-1,1,360.44272,,,0,0,.5379082
7,(42),m3,95,2,2016nov15 06:12:22.847,44770,113,-1,1,317.89639,,,0,0,.35150525
7,(42),m3,95,3,2016nov15 17:16:09.937,44822,130,-20,1,202.25374,,,0,0,.09054058
7,(42),m3,95,1,2016nov15 17:16:09.937,44822,130,-20,1,394.91507,,,34.472347,.58017516,.62167126
7,(42),m3,95,2,2016nov15 17:16:09.937,44822,130,-20,1,317.89639,,,0,0,.28778812
7,(42),m3,95,2,2016nov15 23:41:01.727,44872,65,-10,-1,277.74875,,,-40.147636,-.24908067,.21288417
7,(42),m3,95,3,2016nov15 23:41:01.727,44872,65,-10,-1,202.25374,,,0,0,.10006282
7,(42),m3,95,1,2016nov15 23:41:01.727,44872,65,-10,-1,394.91507,,,0,0,.68705308
7,(42),m3,95,1,2016nov16 00:00:55.003,44883,147,-20,1,422.84854,,,27.933475,.71598679,.74378067
7,(42),m3,95,2,2016nov16 00:00:55.003,44883,147,-20,1,277.74875,,,0,0,.1742948
7,(42),m3,95,3,2016nov16 00:00:55.003,44883,147,-20,1,202.25374,,,0,0,.081924498
7,(42),m3,95,1,2016nov16 01:34:13.623,44900,139,-10,1,436.07413,,,13.225598,.75610948,.76816308
7,(42),m3,95,2,2016nov16 01:34:13.623,44900,139,-10,1,277.74875,,,0,0,.15770851
7,(42),m3,95,3,2016nov16 01:34:13.623,44900,139,-10,1,202.25374,,,0,0,.074128374
7,(42),m3,95,1,2016nov16 01:34:24.560,44901,139,-10,1,436.07413,,,0,0,.6950627
7,(42),m3,95,2,2016nov16 01:34:24.560,44901,139,-10,1,328.84344,,,51.094704,.195715,.23786314
7,(42),m3,95,3,2016nov16 01:34:24.560,44901,139,-10,1,202.25374,,,0,0,.067074127
7,(42),m3,95,2,2016nov16 23:33:28.500,44905,157,-5,-1,305.89755,,,-22.945881,-.21790403,.19878751
7,(42),m3,95,1,2016nov16 23:33:28.500,44905,157,-5,-1,436.07413,,,0,0,.73069936
7,(42),m3,95,3,2016nov16 23:33:28.500,44905,157,-5,-1,202.25374,,,0,0,.070513099
7,(42),m3,95,3,2016nov16 23:42:05.703,44918,157,-2,-1,202.25374,,,0,0,.071937554
7,(42),m3,95,2,2016nov16 23:42:05.703,44918,157,-2,-1,305.89755,,,0,0,.20280327
7,(42),m3,95,1,2016nov16 23:42:05.703,44918,157,-2,-1,433.32681,,,-2.7473085,-.7279852,.72525918
7,(42),m3,95,2,2016nov17 16:16:27.877,44986,93,-3,-1,305.89755,,,0,0,.20897952
7,(42),m3,95,3,2016nov17 16:16:27.877,44986,93,-3,-1,202.25374,,,0,0,.074128367
7,(42),m3,95,1,2016nov17 16:16:27.877,44986,93,-3,-1,429.16644,,,-4.1603765,-.72108859,.71689212
7,(42),m3,95,2,2016nov17 16:16:34.007,44987,93,-3,1,305.89755,,,0,0,.20280324
7,(42),m3,95,3,2016nov17 16:16:34.007,44987,93,-3,1,236.67191,,,34.418175,.087163247,.10149198
7,(42),m3,95,1,2016nov17 16:16:34.007,44987,93,-3,1,429.16644,,,0,0,.69570476
7,(42),m3,95,1,2016nov17 16:17:42.210,44989,93,-3,1,429.16644,,,0,0,.6751436
7,(42),m3,95,2,2016nov17 16:17:42.210,44989,93,-3,1,305.89755,,,0,0,.1968095
7,(42),m3,95,3,2016nov17 16:17:42.210,44989,93,-3,1,262.9136,,,26.241686,.11432192,.12804694
7,(42),m3,95,3,2016nov17 16:31:55.560,44997,152,-5,1,262.9136,,,0,0,.12180202
7,(42),m3,95,1,2016nov17 16:31:55.560,44997,152,-5,1,436.48599,,,7.3195596,.68310124,.69098699
7,(42),m3,95,2,2016nov17 16:31:55.560,44997,152,-5,1,305.89755,,,0,0,.18721101
7,(42),m3,95,2,2016nov18 00:14:25.703,45015,121,-5,1,305.89755,,,0,0,.17808066
7,(42),m3,95,1,2016nov18 00:14:25.703,45015,121,-5,1,443.64359,,,7.1576009,.69855809,.70605761
7,(42),m3,95,3,2016nov18 00:14:25.703,45015,121,-5,1,262.9136,,,0,0,.1158617
7,(42),m3,95,3,2016nov18 13:07:10.870,45033,150,-1,1,262.9136,,,0,0,.11470886
7,(42),m3,95,1,2016nov18 13:07:10.870,45033,150,-1,1,445.05698,,,1.413383,.70752233,.70898241
7,(42),m3,95,2,2016nov18 13:07:10.870,45033,150,-1,1,305.89755,,,0,0,.17630872
7,(42),m3,95,1,2016nov18 13:07:28.997,45034,150,-.1,1,445.05698,,,0,0,.70827383
7,(42),m3,95,2,2016nov18 13:07:28.997,45034,150,-.1,1,306.46341,,,.5658679,.1767197,.177132
7,(42),m3,95,3,2016nov18 13:07:28.997,45034,150,-.1,1,262.9136,,,0,0,.1145942
7,(42),m3,95,2,2016nov18 23:32:32.867,45114,144,-10,1,306.46341,,,0,0,.16027564
7,(42),m3,95,3,2016nov18 23:32:32.867,45114,144,-10,1,262.9136,,,0,0,.10368911
7,(42),m3,95,1,2016nov18 23:32:32.867,45114,144,-10,1,458.9017,,,13.844727,.72229666,.73603517
7,(42),m3,95,3,2016nov18 23:37:05.897,45125,164,-5,1,262.9136,,,0,0,.098632142
7,(42),m3,95,1,2016nov18 23:37:05.897,45125,164,-5,1,465.63565,,,6.7339454,.74250674,.748909
7,(42),m3,95,2,2016nov18 23:37:05.897,45125,164,-5,1,306.46341,,,0,0,.15245892
7,(42),m3,95,2,2016nov18 23:37:17.393,45126,164,-2,1,318.90646,,,12.443068,.16073208,.16924137
7,(42),m3,95,1,2016nov18 23:37:17.393,45126,164,-2,1,465.63565,,,0,0,.7340796
7,(42),m3,95,3,2016nov18 23:37:17.393,45126,164,-2,1,262.9136,,,0,0,.096679099
7,(42),m3,95,3,2016nov19 04:09:45.947,45171,150,-.1,-1,262.9136,,,0,0,.09677583
7,(42),m3,95,2,2016nov19 04:09:45.947,45171,150,-.1,-1,318.31412,,,-.59233153,-.16882437,.16841015
7,(42),m3,95,1,2016nov19 04:09:45.947,45171,150,-.1,-1,465.63565,,,0,0,.73481411
7,(42),m3,95,1,2016nov19 04:10:02.013,45172,150,-.001,1,465.63565,,,0,0,.73480672
7,(42),m3,95,2,2016nov19 04:10:02.013,45172,150,-.001,1,318.32007,,,.0059364466,.16845095,.16841847
7,(42),m3,95,3,2016nov19 04:10:02.013,45172,150,-.001,1,262.9136,,,0,0,.096774861
7,(42),m3,95,1,2016nov19 04:10:08.957,45173,150,-.0099999998,1,465.63565,,,0,0,.73473322
7,(42),m3,95,2,2016nov19 04:10:08.957,45173,150,-.0099999998,1,318.37943,,,.059360527,.16846211,.16850163
7,(42),m3,95,3,2016nov19 04:10:08.957,45173,150,-.0099999998,1,262.9136,,,0,0,.096765183
7,(42),m3,95,2,2016nov20 09:44:26.513,45221,76,-1,1,318.37943,,,0,0,.166825
7,(42),m3,95,3,2016nov20 09:44:26.513,45221,76,-1,1,272.79504,,,9.881444,.10119978,.1057525
7,(42),m3,95,1,2016nov20 09:44:26.513,45221,76,-1,1,465.63565,,,0,0,.72742248
7,(42),m3,95,2,2016nov21 20:38:57.473,45271,154,-5,1,318.37943,,,0,0,.15868887
7,(42),m3,95,3,2016nov21 20:38:57.473,45271,154,-5,1,272.79504,,,0,0,.1005949
7,(42),m3,95,1,2016nov21 20:38:57.473,45271,154,-5,1,472.44666,,,6.8110142,.73410505,.74071622
7,(42),m3,95,2,2016nov21 23:08:00.033,45300,137,-19.299999,1,318.37943,,,0,0,.13083608
7,(42),m3,95,1,2016nov21 23:08:00.033,45300,137,-19.299999,1,497.70923,,,25.262562,.76397634,.78622526
7,(42),m3,95,3,2016nov21 23:08:00.033,45300,137,-19.299999,1,272.79504,,,0,0,.082938671
7,(42),m3,95,2,2016nov22 00:42:57.310,45307,115,-25,1,318.37943,,,0,0,.10189528
7,(42),m3,95,3,2016nov22 00:42:57.310,45307,115,-25,1,272.79504,,,0,0,.064592719
7,(42),m3,95,1,2016nov22 00:42:57.310,45307,115,-25,1,528.54968,,,30.840483,.81062287,.83351201
