study,sref,treatment,pid,uid,m2_b,m2_c,m3_b1,m3_b2,m3_b3,m3_c,active
20,(55),m2,BNPKB,779,.60000002,3,,,,,1
20,(55),m2,BZRFC,826,.5,1,,,,,1
20,(55),m2,CHIBT,784,.050000001,4,,,,,1
20,(55),m2,CHJWI,762,.15000001,3,,,,,1
20,(55),m2,COGEW,742,.34999999,3,,,,,
20,(55),m2,CUCGB,781,.40000001,3,,,,,1
20,(55),m2,CYLLX,780,.2,2,,,,,1
20,(55),m2,CYWGM,744,.64999998,5,,,,,1
20,(55),m2,DBEOL,768,.1,2,,,,,
20,(55),m2,DCRKI,832,.60000002,3,,,,,1
20,(55),m2,DLIYI,842,.25,2,,,,,1
20,(55),m2,DOPFI,746,.050000001,4,,,,,
20,(55),m2,DPJYN,759,.80000001,4,,,,,1
20,(55),m2,DRIUI,788,.5,2,,,,,1
20,(55),m2,DSMMR,748,.60000002,2,,,,,1
20,(55),m2,DUYEG,786,.80000001,1,,,,,1
20,(55),m2,EDRGS,782,.60000002,1,,,,,1
20,(55),m2,EFVYH,764,.30000001,2,,,,,1
20,(55),m2,EMHKN,736,.5,1,,,,,1
20,(55),m2,FDEEF,740,.5,3,,,,,1
20,(55),m2,FGOQM,783,.2,4,,,,,1
20,(55),m2,FTHMZ,743,.98000002,1,,,,,1
20,(55),m2,FZDWW,796,.5,1,,,,,1
20,(55),m2,FZMNK,841,.5,1,,,,,1
20,(55),m2,GLFJZ,754,.69999999,1,,,,,1
20,(55),m2,GZRWQ,819,.69999999,5,,,,,1
20,(55),m2,HARNQ,727,.5,3,,,,,1
20,(55),m2,HBEWR,752,.40000001,1,,,,,
20,(55),m2,HBQXZ,851,.40000001,2,,,,,1
20,(55),m2,HEJKB,812,.40000001,2,,,,,1
20,(55),m2,HFNSC,737,.30000001,3,,,,,1
20,(55),m2,HJBDQ,799,.44,3,,,,,1
20,(55),m2,HJEZS,810,.2,1,,,,,1
20,(55),m2,IBCCH,777,.5,6,,,,,1
20,(55),m2,ITXLG,755,.80000001,1,,,,,1
20,(55),m2,IXRCJ,805,.80000001,2,,,,,1
20,(55),m2,JAYYJ,734,.55000001,2,,,,,1
20,(55),m2,JDVOM,756,.5,2,,,,,1
20,(55),m2,JFFDX,820,.68000001,2,,,,,1
20,(55),m2,JJAGL,800,.60000002,1,,,,,1
20,(55),m2,JUSNB,817,.30000001,1,,,,,1
20,(55),m2,JVWRC,831,.2,1,,,,,1
20,(55),m2,JXCTF,751,.050000001,2,,,,,1
20,(55),m2,KBPUC,767,.34999999,1,,,,,1
20,(55),m2,KCPRJ,813,.69999999,1,,,,,1
20,(55),m2,KIYTT,772,.2,1,,,,,1
20,(55),m2,KRWHP,732,.60000002,5,,,,,
20,(55),m2,KSQVW,769,.40000001,4,,,,,1
20,(55),m2,LFMEQ,823,.75,2,,,,,
20,(55),m2,LYFOV,828,.75,3,,,,,1
20,(55),m2,MHKGW,771,.5,1,,,,,1
20,(55),m2,MLXQY,791,.30000001,1,,,,,1
20,(55),m2,MPQVV,846,.5,2,,,,,1
20,(55),m2,MWDSM,792,.40000001,1,,,,,1
20,(55),m2,MWTSC,818,.66000003,3,,,,,1
20,(55),m2,MXZEG,849,.5,2,,,,,1
20,(55),m2,NDNSG,847,.25,3,,,,,
20,(55),m2,NERZB,816,.47,2,,,,,1
20,(55),m2,OEXJH,745,.15000001,1,,,,,1
20,(55),m2,OJYDQ,730,.5,2,,,,,1
20,(55),m2,OLPSA,741,.60000002,1,,,,,1
20,(55),m2,OPSPN,735,.12,1,,,,,1
20,(55),m2,OTJYA,807,.050000001,3,,,,,1
20,(55),m2,PDSGL,757,.050000001,2,,,,,1
20,(55),m2,PGVWP,749,.60000002,1,,,,,1
20,(55),m2,PPZPY,822,.5,1,,,,,
20,(55),m2,PVBVQ,773,.1,2,,,,,1
20,(55),m2,PWJJQ,806,.60000002,1,,,,,1
20,(55),m2,QCTQV,803,.69999999,3,,,,,
20,(55),m2,QRNNV,778,.5,1,,,,,1
20,(55),m2,QYBZC,763,.2,2,,,,,1
20,(55),m2,RJKJF,790,.13,2,,,,,1
20,(55),m2,RKDZV,793,.56999999,1,,,,,1
20,(55),m2,RKTOH,774,.40000001,1,,,,,1
20,(55),m2,RQOBK,798,.30000001,1,,,,,
20,(55),m2,RTXTZ,738,.2,1,,,,,1
20,(55),m2,RZIII,728,.30000001,3,,,,,1
20,(55),m2,SKXRF,750,.75,3,,,,,1
20,(55),m2,SNNRO,801,.60000002,2,,,,,1
20,(55),m2,SOOYS,766,.40000001,2,,,,,1
20,(55),m2,SVOWQ,802,.55000001,1,,,,,1
20,(55),m2,SXMNT,775,.80000001,2,,,,,1
20,(55),m2,TDFNU,739,.34999999,1,,,,,
20,(55),m2,TDLLY,808,.2,2,,,,,1
20,(55),m2,TICTG,747,.5,4,,,,,1
20,(55),m2,TLEEF,821,.2,2,,,,,1
20,(55),m2,TNUTC,785,.60000002,4,,,,,1
20,(55),m2,TPMTB,838,.30000001,1,,,,,1
20,(55),m2,TQUSO,829,.2,1,,,,,1
20,(55),m2,TVNAD,760,.80000001,4,,,,,1
20,(55),m2,TYDLF,848,.55000001,4,,,,,1
20,(55),m2,TZHAK,833,.2,2,,,,,1
20,(55),m2,UFEYS,776,.60000002,2,,,,,1
20,(55),m2,UONRK,804,.60000002,2,,,,,1
20,(55),m2,UXMBH,835,.15000001,2,,,,,1
20,(55),m2,UYSCS,797,.76999998,1,,,,,1
20,(55),m2,VBFGR,824,.64999998,4,,,,,1
20,(55),m2,VEOXL,834,.11,5,,,,,1
20,(55),m2,VHWFI,836,.5,1,,,,,1
20,(55),m2,VQQGL,726,.55000001,3,,,,,1
20,(55),m2,VSYYJ,843,.69999999,1,,,,,1
20,(55),m2,WEESC,729,.34999999,1,,,,,1
20,(55),m2,WEZFA,787,.2,2,,,,,1
20,(55),m2,WOVCG,815,.60000002,1,,,,,
20,(55),m2,WTOCY,809,.30000001,1,,,,,1
20,(55),m2,WUKAA,731,.2,1,,,,,1
20,(55),m2,XDCSW,753,.0099999998,1,,,,,1
20,(55),m2,XEPOZ,837,.60000002,2,,,,,1
20,(55),m2,XJMAV,733,.5,1,,,,,1
20,(55),m2,XMREM,830,.2,1,,,,,1
20,(55),m2,XPQFY,758,.15000001,2,,,,,1
20,(55),m2,YIQTI,814,.5,4,,,,,1
20,(55),m2,YJPRG,825,.60000002,1,,,,,
20,(55),m2,YKWAH,839,.60000002,1,,,,,1
20,(55),m2,YMKYG,724,.40000001,2,,,,,1
20,(55),m2,YPCFD,795,.25,4,,,,,1
20,(55),m2,YQXIE,811,.69999999,4,,,,,1
20,(55),m2,YUMWF,765,.5,5,,,,,1
20,(55),m2,YYYQL,725,.40000001,2,,,,,1
20,(55),m2,ZHMDL,789,.13,3,,,,,1
20,(55),m2,ZJGNP,845,.60000002,3,,,,,1
20,(55),m3,AFKFA,146,,,.4000000059604645,.300000011920929,.300000011920929,1,1
20,(55),m3,AYJQH,156,,,.6000000238418579,.25,.1500000059604645,3,1
20,(55),m3,BGRYT,162,,,0,1,0,4,1
20,(55),m3,BNSRX,102,,,.1500000059604645,.1000000014901161,.75,6,
20,(55),m3,BRCTI,125,,,.1000000014901161,.2000000029802322,.699999988079071,3,1
20,(55),m3,BUTQG,68,,,.1500000059604645,.0500000007450581,.800000011920929,4,1
20,(55),m3,BXBPO,113,,,.4000000059604645,.300000011920929,.300000011920929,3,1
20,(55),m3,BYUFT,122,,,.300000011920929,.0700000002980232,.6299999952316284,2,1
20,(55),m3,CQEXW,78,,,.4000000059604645,.2000000029802322,.4000000059604645,2,
20,(55),m3,CTDTP,144,,,.0500000007450581,.0500000007450581,.8999999761581421,1,1
20,(55),m3,CTPQT,83,,,.3499999940395355,.4000000059604645,.25,3,1
20,(55),m3,DDLIA,157,,,.5,.25,.25,2,1
20,(55),m3,DMIIF,158,,,.0500000007450581,.1000000014901161,.8500000238418579,4,1
20,(55),m3,DOPUB,62,,,.1000000014901161,.2000000029802322,.699999988079071,4,1
20,(55),m3,EALGQ,101,,,.6000000238418579,.2000000029802322,.2000000029802322,3,1
20,(55),m3,EXHNR,112,,,.5,.449999988079071,.0500000007450581,2,
20,(55),m3,FFVHW,153,,,.2000000029802322,.2000000029802322,.6000000238418579,2,1
20,(55),m3,FJTDI,126,,,.3499999940395355,.2000000029802322,.449999988079071,2,1
20,(55),m3,FOMBY,76,,,.1500000059604645,.3499999940395355,.5,2,1
20,(55),m3,FRHWQ,91,,,.4000000059604645,.1000000014901161,.5,2,1
20,(55),m3,GCPKB,161,,,0,.300000011920929,.699999988079071,2,1
20,(55),m3,GFHGK,86,,,.0500000007450581,.2000000029802322,.75,1,1
20,(55),m3,GLYRR,135,,,.2000000029802322,.2000000029802322,.6000000238418579,3,1
20,(55),m3,GOQTH,94,,,.1000000014901161,.6000000238418579,.300000011920929,3,1
20,(55),m3,HDWQD,115,,,.3300000131130219,.3300000131130219,.3400000035762787,1,1
20,(55),m3,HKTWT,151,,,.1000000014901161,.4000000059604645,.5,1,1
20,(55),m3,HSACH,107,,,.2000000029802322,.2000000029802322,.6000000238418579,2,1
20,(55),m3,HWAXH,85,,,.4000000059604645,.5,.1000000014901161,1,1
20,(55),m3,HWHKM,75,,,.3499999940395355,.25,.4000000059604645,3,1
20,(55),m3,HXXGB,80,,,.300000011920929,.4000000059604645,.300000011920929,3,1
20,(55),m3,IEZOP,73,,,.6000000238418579,.300000011920929,.1000000014901161,3,1
20,(55),m3,IKPCK,139,,,.4000000059604645,.4000000059604645,.2000000029802322,1,1
20,(55),m3,IXIJM,105,,,1,0,0,1,1
20,(55),m3,JDMRD,100,,,.3799999952316284,.119999997317791,.5,4,1
20,(55),m3,JERHM,93,,,.3499999940395355,.2000000029802322,.449999988079071,2,1
20,(55),m3,JJWQH,127,,,.0500000007450581,.0500000007450581,.8999999761581421,5,1
20,(55),m3,KGDEO,66,,,.2000000029802322,.25,.550000011920929,4,1
20,(55),m3,KMTVC,108,,,.0500000007450581,.0500000007450581,.8999999761581421,3,1
20,(55),m3,KPQUF,67,,,.800000011920929,.2000000029802322,0,7,1
20,(55),m3,KXHZX,79,,,.2000000029802322,.2000000029802322,.6000000238418579,4,1
20,(55),m3,KYQVB,81,,,.300000011920929,.300000011920929,.4000000059604645,4,1
20,(55),m3,LCSDI,134,,,.300000011920929,.2000000029802322,.5,3,1
20,(55),m3,LJPBD,145,,,.1000000014901161,.25,.6499999761581421,2,1
20,(55),m3,LMKYB,106,,,.699999988079071,.2000000029802322,.1000000014901161,1,1
20,(55),m3,LVFGB,88,,,.75,.2000000029802322,.0500000007450581,4,1
20,(55),m3,LXMYX,130,,,.6000000238418579,.2000000029802322,.2000000029802322,1,1
20,(55),m3,LYXBB,95,,,.0500000007450581,.0500000007450581,.8999999761581421,4,1
20,(55),m3,MLVJZ,129,,,0,0,1,6,
20,(55),m3,MMOYA,87,,,0,0,1,5,1
20,(55),m3,MNRLM,120,,,.4000000059604645,.300000011920929,.300000011920929,1,
20,(55),m3,MQOED,65,,,.0199999995529652,.449999988079071,.5299999713897705,2,1
20,(55),m3,MREFB,149,,,.2000000029802322,.1000000014901161,.699999988079071,1,
20,(55),m3,MUPMA,116,,,.0500000007450581,.0500000007450581,.8999999761581421,2,1
20,(55),m3,MYWHH,110,,,.2000000029802322,.4000000059604645,.4000000059604645,1,1
20,(55),m3,NLTVU,160,,,.2000000029802322,.300000011920929,.5,2,1
20,(55),m3,NQYQN,154,,,.800000011920929,.1500000059604645,.0500000007450581,4,1
20,(55),m3,OAKPV,128,,,.6499999761581421,.2000000029802322,.1500000059604645,4,1
20,(55),m3,OCSVL,121,,,.239999994635582,.3199999928474426,.4399999976158142,3,1
20,(55),m3,ODNWH,77,,,.4000000059604645,.449999988079071,.1500000059604645,1,
20,(55),m3,OOJMX,159,,,.3499999940395355,.119999997317791,.5299999713897705,1,1
20,(55),m3,OPAXV,114,,,.1000000014901161,.300000011920929,.6000000238418579,2,1
20,(55),m3,PEOLU,142,,,.4000000059604645,.2000000029802322,.4000000059604645,3,1
20,(55),m3,PHTZT,150,,,.2000000029802322,.0500000007450581,.75,2,1
20,(55),m3,POXNY,148,,,.699999988079071,.1000000014901161,.2000000029802322,3,1
20,(55),m3,PYBWP,71,,,0,.2000000029802322,.800000011920929,4,1
20,(55),m3,PZCZV,96,,,.300000011920929,.5,.2000000029802322,3,1
20,(55),m3,QECXS,117,,,.5,.1000000014901161,.4000000059604645,1,1
20,(55),m3,QHNUD,143,,,.5,.300000011920929,.2000000029802322,1,1
20,(55),m3,QKAZU,109,,,.2000000029802322,.300000011920929,.5,4,1
20,(55),m3,QRVVY,82,,,.2000000029802322,.2000000029802322,.6000000238418579,1,1
20,(55),m3,QVBAP,104,,,.6000000238418579,.4000000059604645,0,2,1
20,(55),m3,QXEPS,89,,,.4000000059604645,.4000000059604645,.2000000029802322,4,1
20,(55),m3,REAVM,155,,,.2300000041723251,.4399999976158142,.3300000131130219,3,1
20,(55),m3,RLFXE,124,,,.6000000238418579,.1000000014901161,.300000011920929,5,1
20,(55),m3,RRFWI,152,,,0,0,1,3,1
20,(55),m3,RRKTM,84,,,0,.2000000029802322,.800000011920929,2,1
20,(55),m3,RSFYN,90,,,.25,.25,.5,5,1
20,(55),m3,SIBYL,99,,,.300000011920929,.3499999940395355,.3499999940395355,1,1
20,(55),m3,SLETN,132,,,.2000000029802322,.2000000029802322,.6000000238418579,5,1
20,(55),m3,SLKSA,136,,,.1000000014901161,.1000000014901161,.800000011920929,3,1
20,(55),m3,SNJRM,123,,,.2000000029802322,.4000000059604645,.4000000059604645,2,
20,(55),m3,TPCGC,72,,,.4000000059604645,.4000000059604645,.2000000029802322,2,
20,(55),m3,USYLJ,92,,,.6000000238418579,.300000011920929,.1000000014901161,2,
20,(55),m3,UUYLF,164,,,.25,.2000000029802322,.550000011920929,5,1
20,(55),m3,UWXVV,74,,,.300000011920929,.2000000029802322,.5,1,1
20,(55),m3,VTIEK,137,,,.1000000014901161,.1000000014901161,.800000011920929,1,1
20,(55),m3,VTWWG,64,,,.5,.2000000029802322,.300000011920929,2,1
20,(55),m3,VWIIZ,119,,,.1000000014901161,.1000000014901161,.800000011920929,5,
